algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
recomb,1108,707,438.65,43854.12500000008,438.5412500000008,120.62822413444519,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
recomb,1108,808,438.65,43857.72500000008,438.5772500000008,121.21717715263367,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
recomb,1108,909,438.65,43850.37500000007,438.5037500000007,123.3604679107666,2122,False,None,,,,,0.2,0.1,,,,,2.0,,,,,True,,,,
recomb,110,1001,438.65,43855.02500000008,438.5502500000008,116.03067660331726,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,110,101,438.65,43850.15000000008,438.5015000000008,119.5118625164032,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,110,1102,438.65,43851.57500000009,438.51575000000093,117.03836488723755,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,110,202,438.65,43845.72500000005,438.4572500000005,117.19208717346191,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,110,303,438.65,43838.225000000035,438.38225000000034,118.56749439239502,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,110,404,438.65,43857.725000000086,438.57725000000084,120.80601334571838,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,110,505,438.65,43857.65000000008,438.5765000000008,120.16064143180847,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,110,606,438.65,43850.82500000006,438.5082500000006,117.71627974510193,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,110,707,438.65,43851.72500000008,438.5172500000008,119.66782546043396,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,110,808,438.65,43856.825000000084,438.56825000000083,120.47860217094421,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,110,909,438.65,43859.52500000008,438.5952500000008,119.77229905128479,2122,False,None,,,,,0.0075,0.15,,,,,3.0,,,,,True,,,,
recomb,1117,1001,438.5,43830.499999999985,438.30499999999984,121.9757468700409,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
recomb,1117,101,438.65,43842.9500000001,438.429500000001,121.48009395599365,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
recomb,1117,1102,438.65,43838.37500000006,438.3837500000006,121.67786741256714,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
recomb,1117,202,438.5,43844.75,438.4475,125.14620423316956,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
recomb,1117,303,438.65,43856.825000000084,438.56825000000083,123.90400409698486,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
recomb,1117,404,438.5,43835.44999999996,438.35449999999963,122.2725248336792,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
recomb,1117,505,438.65,43839.799999999996,438.39799999999997,123.09485292434692,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
recomb,1117,606,438.65,43834.02499999998,438.3402499999998,124.74809455871582,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
