algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
baseline,1136,202,438.65,43798.77500000009,437.9877500000009,122.3704833984375,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1136,303,438.65,43844.975000000086,438.44975000000085,120.61912393569946,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1136,404,438.65,43838.37500000008,438.3837500000008,122.4268536567688,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1136,505,438.65,43841.600000000064,438.4160000000006,119.78613018989563,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1136,606,438.65,43827.87500000007,438.27875000000074,117.7319495677948,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1136,707,438.65,43839.87500000009,438.39875000000086,118.70929884910583,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1136,808,438.65,43842.575000000084,438.42575000000085,121.27883505821228,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1136,909,438.65,43859.97500000008,438.59975000000077,120.16223764419556,2122,False,None,,,,,0.225,0.005,0.0,0.0,,,3.0,,,,,True,,,,
baseline,1156,1001,438.65,43853.67500000008,438.53675000000084,120.77495408058167,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1156,101,438.65,43859.75000000008,438.5975000000008,120.51801443099976,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1156,1102,438.65,43837.77500000009,438.3777500000009,119.42153882980347,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1156,202,438.65,43849.77500000009,438.4977500000009,121.5116376876831,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1156,303,438.65,43855.02500000008,438.5502500000008,120.80330681800842,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1156,404,438.65,43853.37500000009,438.53375000000085,120.46629738807678,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1156,505,438.65,43853.15000000008,438.5315000000008,120.40160417556763,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1156,606,438.65,43848.12500000009,438.4812500000009,118.68218660354614,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1156,707,438.65,43845.575000000084,438.4557500000008,120.56414985656738,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1156,808,438.65,43849.92500000008,438.4992500000008,120.85218787193298,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1156,909,438.65,43859.075000000084,438.59075000000087,120.51310229301453,2122,False,None,,,,,0.225,0.035,0.0,0.0,,,2.0,,,,,True,,,,
baseline,1169,1001,438.65,43855.02500000008,438.5502500000008,120.10734057426453,2122,False,None,,,,,0.225,0.08,0.0,0.0,,,3.0,,,,,True,,,,
