generation,best_fitness_evader,best_fitness_auditor,mean_fitness_evader,std_fitness_evader,mean_fitness_auditor,std_fitness_auditor,best_evader_genome,best_auditor_genome
75,0.5420143278240438,-0.5329168987049924,0.5417640757610384,0.00022834596150016556,-0.5366787469387618,0.002789566441524196,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[11, 23, 24, 4, 3, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 11, 22]"
76,0.5494991407501595,-0.5338983809520635,0.5453708953344397,0.001970010365047146,-0.5377690700221938,0.0023447240303348963,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[11, 23, 24, 4, 3, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
77,0.541908215073666,-0.5338160192175208,0.5417658034227498,0.00020759887143949977,-0.5372721212623767,0.0022445313627876156,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[11, 2, 24, 4, 3, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
78,0.5444835616750698,-0.5344058923251402,0.5433547912415075,0.0009442805464344755,-0.5371985339986637,0.0027159844790173786,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[11, 23, 24, 4, 3, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
79,0.5461564973552959,-0.5262192008845977,0.5439253809373112,0.0011469548616852144,-0.5323720530882743,0.0051960843250747,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[11, 23, 24, 4, 3, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
80,0.5503704468443015,-0.5382999935667936,0.5460689296023837,0.0026768636348250344,-0.5396468702375367,0.0009009748452527132,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[11, 23, 24, 4, 3, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
81,0.5469073881478556,-0.5355925356374648,0.5442056018376231,0.0017405886639496073,-0.5374816951767575,0.001881303823147128,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[11, 23, 24, 4, 3, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
82,0.5431138378478312,-0.5336185297916579,0.5422901292864992,0.0005589148951183635,-0.5364330473618895,0.0027577858282082503,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[11, 23, 24, 4, 3, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
83,0.5454508244565157,-0.5351928835723444,0.5439254052757394,0.0011546599124159207,-0.5389499563642056,0.0023257916876325566,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[11, 23, 24, 4, 3, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
84,0.5436281754308406,-0.5332210256891766,0.5427271789077817,0.0006650618642325996,-0.5394388013748816,0.00156696959207175,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
85,0.5436100603344767,-0.527902063497935,0.5425813841054992,0.0008690429398886121,-0.5377733354290217,0.0030080695292024236,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
86,0.5471227020074075,-0.5282435700602108,0.5438934934855729,0.002053826266835909,-0.5367266699556417,0.003041673350677596,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
87,0.5421268206449175,-0.5183857747386016,0.5411807785850976,0.0005044597879873461,-0.5310413390051337,0.005847268268037947,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
88,0.5414472758216324,-0.5304843832122474,0.5401516391830906,0.0007210640070327107,-0.535436400691549,0.0038388302725941128,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
89,0.5423347238662556,-0.5274375617809818,0.5397325618306962,0.0017750177525388165,-0.5312491811536277,0.0027147561417530343,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
90,0.5355981957323295,-0.5256650753696378,0.5346523686143388,0.0006757607203059099,-0.5286128426061439,0.0025533354341115188,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
91,0.5362428124913466,-0.5245991997220091,0.5349798226103053,0.0010011650133983302,-0.5288550791590879,0.0027443605848930367,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
92,0.5393911234520836,-0.5277212647141044,0.5369687644140588,0.0018085829046758134,-0.5305224948097463,0.001464149304504777,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
93,0.5346459991261941,-0.5214056502426689,0.533734016126503,0.0006839872497684086,-0.5269727398408685,0.004015932398652072,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
94,0.5376642734169618,-0.5277720717378211,0.5355786364608696,0.0011775730293644036,-0.5306084721724398,0.0015390972789987775,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
95,0.53920272629514,-0.5329535478505375,0.5369135741243756,0.0018612125758993624,-0.5330712380995387,0.00013277250740171965,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
96,0.5350854634227502,-0.5283338151200738,0.5338957527536067,0.0006511888507927348,-0.5312141527727163,0.001687428556213763,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
97,0.535993940903189,-0.5332210256891764,0.534721461729346,0.001093231343638802,-0.5332210256891764,1.3063414580892095e-15,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
98,0.5381885124712995,-0.5318693880484442,0.5358499774259364,0.0012403298415453524,-0.5324881905351817,0.0006047388279869005,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
99,0.5375432164812048,-0.5288214648704366,0.5353928315130871,0.001240780239852642,-0.5308174341545149,0.00126340872598656,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1]","[11, 1, 24, 4, 1, 1, 1, 0, 2, 0, 1, 4, 2, 0, 23, 15, 8, 4, 8, 22]"
