generation,best_fitness_evader,best_fitness_auditor,mean_fitness_evader,std_fitness_evader,mean_fitness_auditor,std_fitness_auditor,best_evader_genome,best_auditor_genome
0,-0.39055475682092766,0.20181746506972523,-0.6856334210650787,0.2850320063137567,0.1542921717766336,0.0270612086644863,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]","[5, 18, 23, 19, 18, 2, 25, 18, 6, 8, 10, 3, 17, 4, 9, 14, 4, 10, 20, 2]"
1,-0.43093157515066294,0.2681949274721956,-0.5512907622263912,0.05727363363281928,0.24395938903907358,0.0257546382335377,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]","[21, 16, 17, 21, 17, 9, 25, 19, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 8]"
2,-0.33686180355628986,0.3305745802227049,-0.5532838585119254,0.06793228578390675,0.30913045997760547,0.016436713820811587,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[5, 18, 23, 19, 18, 2, 25, 19, 5, 17, 13, 1, 7, 10, 24, 16, 4, 6, 23, 2]"
3,-0.5036842727806148,0.36597773306891906,-0.5564121756625724,0.04848829794578275,0.33926645303856007,0.01594276082799058,"[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[16, 2, 24, 1, 18, 2, 25, 18, 6, 8, 10, 3, 17, 4, 11, 14, 4, 10, 20, 2]"
4,-0.4341701930188552,0.5137559589100987,-0.5053195177962579,0.030831663650112227,0.4233603473710228,0.03416824988256461,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[24, 24, 23, 2, 7, 12, 23, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
5,-0.4036194152508771,0.5037632289913576,-0.48643864167955586,0.04569440564118522,0.45687518679571043,0.028614461285705838,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 24, 23, 2, 7, 12, 23, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
6,-0.4043665650286091,0.49658089025739083,-0.4745348280448976,0.03962666382786731,0.44110061231943354,0.0345991680215871,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 24, 23, 2, 7, 12, 23, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
7,-0.41552290641608414,0.38755010093651554,-0.4706634965780386,0.034904864050854155,0.3578278287896174,0.021545592050136432,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 24, 23, 2, 7, 12, 23, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
8,-0.42865970825942307,0.37738585177261863,-0.46217866278510006,0.022208882151026604,0.3547106315567701,0.015135482480474756,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[5, 24, 23, 2, 7, 2, 25, 19, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
9,-0.44488314609239143,0.38991753239682764,-0.4639087659387961,0.019597311985220828,0.36617872839941856,0.014820999122819697,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 24, 23, 2, 7, 2, 25, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
