generation,best_fitness_evader,best_fitness_auditor,mean_fitness_evader,std_fitness_evader,mean_fitness_auditor,std_fitness_auditor,best_evader_genome,best_auditor_genome
112,0.5886204830975468,-0.5645509254237722,0.5843768696445186,0.002206472864232142,-0.5708911864560411,0.006552505014213251,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
113,0.5924326979248065,-0.5627027414650385,0.58348097705961,0.005530305146434136,-0.5696501189667863,0.007827049899443852,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 11, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
114,0.5910531243273229,-0.5410406972487103,0.582891899829914,0.003457011419362503,-0.56797362299806,0.007915258108313892,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
115,0.5933015720255382,-0.5266555443666339,0.5855689826102675,0.006294142164622737,-0.5393665738226522,0.0131066140436874,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
116,0.5823299654572545,-0.5023369234915492,0.5773817608993111,0.0035541380753346162,-0.5394861627767502,0.019330183971599864,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
117,0.5934564138159907,-0.49865152727630413,0.574954360493221,0.011359824442866734,-0.528197434713493,0.012479430652990758,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
118,0.5693384971678666,-0.5292384268790149,0.5616808645899593,0.004985992891865685,-0.5361504824406359,0.003965150614503585,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
119,0.5550646373426942,-0.5256644138194346,0.5469990627007688,0.003770126477825717,-0.531759247107804,0.005349295558892749,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
120,0.5549223590088502,-0.5192807705614116,0.5498662950511306,0.00528602187265186,-0.5282658356228186,0.006761794237721814,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
121,0.5471779294585166,-0.5121717586995702,0.5438983924053887,0.0024526513096243025,-0.5246679847472142,0.012571198347041096,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
122,0.5603496628641788,-0.5058340084427561,0.558189218949025,0.0031470114783412537,-0.523421274796001,0.011660484327758276,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
