algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
micro,14034,606,438.65,43854.87500000008,438.5487500000008,225.25130367279053,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
micro,14034,707,438.65,43857.87500000008,438.5787500000008,225.2721266746521,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
micro,14034,808,438.65,43860.72500000008,438.60725000000076,225.08993577957153,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
micro,14034,909,438.65,43859.22500000008,438.5922500000008,224.02472567558289,2122,False,None,,,,,0.035,0.12,0.0,1.0,0.05,0.7,5.0,,,,,True,,,,
micro,15100,1001,438.65,43850.37500000005,438.50375000000054,225.12273263931274,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,15100,101,438.65,43855.100000000086,438.55100000000084,224.61363458633423,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,15100,1102,438.65,43858.32500000008,438.58325000000076,230.7876558303833,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,15100,202,438.65,43853.82500000009,438.5382500000009,228.77021956443787,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,15100,303,438.65,43852.325000000084,438.52325000000087,224.0525803565979,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,15100,404,438.65,43858.325000000084,438.5832500000008,229.96808671951294,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,15100,505,438.65,43857.65000000009,438.57650000000086,227.67360734939575,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,15100,606,438.65,43857.725000000086,438.57725000000084,230.42588424682617,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,15100,707,438.65,43848.42500000005,438.4842500000005,228.9216330051422,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,15100,808,438.65,43856.52500000008,438.5652500000008,226.44496321678162,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,15100,909,438.65,43859.22500000008,438.5922500000008,230.27476263046265,2122,False,None,,,,,0.2,0.175,0.0,1.0,0.05,0.7,6.0,,,,,True,,,,
micro,16664,1001,438.65,43860.12500000008,438.6012500000008,224.02567529678345,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,16664,101,438.65,43859.00000000008,438.5900000000008,229.86552119255066,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,16664,1102,438.65,43856.975000000086,438.56975000000085,226.0477011203766,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,16664,202,438.65,43855.62500000009,438.5562500000009,226.92358946800232,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,16664,303,438.65,43856.22500000008,438.5622500000008,225.43522429466248,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,16664,404,438.65,43858.62500000008,438.5862500000008,225.0758786201477,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,16664,505,438.65,43855.40000000009,438.5540000000009,223.24862670898438,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,16664,606,438.65,43855.02500000009,438.5502500000009,229.0615198612213,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,16664,707,438.65,43857.87500000008,438.5787500000008,227.18396973609924,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,16664,808,438.65,43859.07500000008,438.59075000000075,226.8441252708435,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
