algo,candidate_id,seed,error,json_path,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,c1,c2,w,generations,popsize,best_first,best_last,best_impr_abs,best_impr_pct,best_plateau_gen,best_volatility_std,best_n_strict_improvements,len_best,len_mean,len_median,final_mean,final_median,final_std,final_variance,avg_std,avg_variance,best_genome,n_best_genomes
joint,76,606,,results\joint\runs\joint_c76_s606.json,9635.7,951247.2250000003,9512.472250000003,4235.833832740784,8300,False,None,,,,0.18912712790921898,0.17151284051024698,0.03292044252138102,,,,100,100,,,,,,,,101,101,101,9229.3725,9527.25,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",2
joint,77,101,,results\joint\runs\joint_c77_s101.json,9402.5,931714.9000000018,9317.149000000018,4350.970269203186,8600,False,None,,,,0.15828148359408792,0.43427112437569154,0.12760043755797174,,,,100,100,,,,,,,,101,101,101,8166.3595,8258.05,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,77,202,,results\joint\runs\joint_c77_s202.json,9407.8,931676.7999999985,9316.767999999985,3945.4717218875885,8600,False,None,,,,0.15828148359408792,0.43427112437569154,0.12760043755797174,,,,100,100,,,,,,,,101,101,101,8253.962500000001,8422.475,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,77,303,,results\joint\runs\joint_c77_s303.json,9437.65,933923.750000001,9339.23750000001,3822.6800484657288,8600,False,None,,,,0.15828148359408792,0.43427112437569154,0.12760043755797174,,,,100,100,,,,,,,,101,101,101,8160.005,8460.4,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,77,404,,results\joint\runs\joint_c77_s404.json,9419.65,932449.2749999989,9324.492749999989,4335.26984500885,8600,False,None,,,,0.15828148359408792,0.43427112437569154,0.12760043755797174,,,,100,100,,,,,,,,101,101,101,8324.998,8420.175,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,77,505,,results\joint\runs\joint_c77_s505.json,9400.0,931848.8000000007,9318.488000000007,4279.648104906082,8600,False,None,,,,0.15828148359408792,0.43427112437569154,0.12760043755797174,,,,100,100,,,,,,,,101,101,101,8240.402,8409.7,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,77,606,,results\joint\runs\joint_c77_s606.json,9453.25,934733.1999999996,9347.331999999997,4313.257488012314,8600,False,None,,,,0.15828148359408792,0.43427112437569154,0.12760043755797174,,,,100,100,,,,,,,,101,101,101,8356.0875,8576.425,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,78,101,,results\joint\runs\joint_c78_s101.json,9339.8,917211.3000000004,9172.113000000005,1461.509360074997,2900,False,None,,,,0.7263165290310667,0.4978731917827367,0.09780714689681944,,,,100,100,,,,,,,,101,101,101,8693.966,9079.224999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,78,202,,results\joint\runs\joint_c78_s202.json,9225.95,902486.9249999992,9024.869249999992,1430.684254169464,2900,False,None,,,,0.7263165290310667,0.4978731917827367,0.09780714689681944,,,,100,100,,,,,,,,101,101,101,8669.062500000002,9036.55,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,78,303,,results\joint\runs\joint_c78_s303.json,9271.6,905003.2250000006,9050.032250000006,1467.4267766475677,2900,False,None,,,,0.7263165290310667,0.4978731917827367,0.09780714689681944,,,,100,100,,,,,,,,101,101,101,8679.4435,8944.275000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,78,404,,results\joint\runs\joint_c78_s404.json,9272.65,903423.8250000002,9034.238250000002,1295.3475346565247,2900,False,None,,,,0.7263165290310667,0.4978731917827367,0.09780714689681944,,,,100,100,,,,,,,,101,101,101,8774.518,9076.55,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,78,505,,results\joint\runs\joint_c78_s505.json,9223.3,900509.0500000007,9005.090500000008,1416.463541984558,2900,False,None,,,,0.7263165290310667,0.4978731917827367,0.09780714689681944,,,,100,100,,,,,,,,101,101,101,8628.6925,9006.8,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,78,606,,results\joint\runs\joint_c78_s606.json,9295.6,911047.8749999993,9110.478749999993,1422.6741921901703,2900,False,None,,,,0.7263165290310667,0.4978731917827367,0.09780714689681944,,,,100,100,,,,,,,,101,101,101,8797.1445,9069.625,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,79,101,,results\joint\runs\joint_c79_s101.json,9408.65,924658.9250000003,9246.589250000003,2136.5466673374176,4800,False,None,,,,0.5310614576695144,0.30374308215844625,0.09162339270655556,,,,100,100,,,,,,,,101,101,101,8916.1635,9328.45,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,79,202,,results\joint\runs\joint_c79_s202.json,9392.5,927601.0499999998,9276.010499999999,2182.191423177719,4800,False,None,,,,0.5310614576695144,0.30374308215844625,0.09162339270655556,,,,100,100,,,,,,,,101,101,101,8803.936,9319.15,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,79,303,,results\joint\runs\joint_c79_s303.json,9429.8,926785.8750000003,9267.858750000003,2428.95770406723,4800,False,None,,,,0.5310614576695144,0.30374308215844625,0.09162339270655556,,,,100,100,,,,,,,,101,101,101,8944.2825,9347.375,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,79,404,,results\joint\runs\joint_c79_s404.json,9372.9,923733.1499999987,9237.331499999987,2241.6852900981903,4800,False,None,,,,0.5310614576695144,0.30374308215844625,0.09162339270655556,,,,100,100,,,,,,,,101,101,101,8860.564499999999,9307.5,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,79,505,,results\joint\runs\joint_c79_s505.json,9378.2,921626.6000000014,9216.266000000014,2106.5489485263824,4800,False,None,,,,0.5310614576695144,0.30374308215844625,0.09162339270655556,,,,100,100,,,,,,,,101,101,101,8786.1,9278.9,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,79,606,,results\joint\runs\joint_c79_s606.json,9378.95,925230.7999999985,9252.307999999985,2406.5683360099792,4800,False,None,,,,0.5310614576695144,0.30374308215844625,0.09162339270655556,,,,100,100,,,,,,,,101,101,101,8781.3735,9317.05,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,7,101,,results\joint\runs\joint_c7_s101.json,9302.8,919447.4000000008,9194.47400000001,2401.8615489006042,4900,False,None,,,,0.5240282239607036,0.31279299164797064,0.18463066405242676,,,,100,100,,,,,,,,101,101,101,8793.0865,9220.225,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,7,202,,results\joint\runs\joint_c7_s202.json,9398.8,925494.6999999986,9254.946999999986,2201.0459015369415,4900,False,None,,,,0.5240282239607036,0.31279299164797064,0.18463066405242676,,,,100,100,,,,,,,,101,101,101,8728.56,9238.675,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,7,303,,results\joint\runs\joint_c7_s303.json,9276.45,917161.0999999994,9171.610999999994,2198.920717716217,4900,False,None,,,,0.5240282239607036,0.31279299164797064,0.18463066405242676,,,,100,100,,,,,,,,101,101,101,8601.524500000001,9173.55,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,7,404,,results\joint\runs\joint_c7_s404.json,9306.8,919726.0999999985,9197.260999999984,2154.914321899414,4900,False,None,,,,0.5240282239607036,0.31279299164797064,0.18463066405242676,,,,100,100,,,,,,,,101,101,101,8658.259999999998,9183.65,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,7,505,,results\joint\runs\joint_c7_s505.json,9365.8,923195.3500000018,9231.953500000018,2519.068767786026,4900,False,None,,,,0.5240282239607036,0.31279299164797064,0.18463066405242676,,,,100,100,,,,,,,,101,101,101,8746.404,9241.075,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,7,606,,results\joint\runs\joint_c7_s606.json,9325.95,920255.5999999997,9202.555999999997,2176.5080251693726,4900,False,None,,,,0.5240282239607036,0.31279299164797064,0.18463066405242676,,,,100,100,,,,,,,,101,101,101,8735.165,9228.225,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,80,101,,results\joint\runs\joint_c80_s101.json,9510.85,934262.375,9342.62375,1798.3924164772034,3900,False,None,,,,0.6275476258255254,0.0922078525155845,0.05026569599768414,,,,100,100,,,,,,,,101,101,101,9353.5545,9439.75,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,80,202,,results\joint\runs\joint_c80_s202.json,9479.35,931172.0249999998,9311.720249999998,1829.9344367980957,3900,False,None,,,,0.6275476258255254,0.0922078525155845,0.05026569599768414,,,,100,100,,,,,,,,101,101,101,9289.217499999999,9419.05,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,80,303,,results\joint\runs\joint_c80_s303.json,9507.05,933533.2500000001,9335.3325,2064.8756387233734,3900,False,None,,,,0.6275476258255254,0.0922078525155845,0.05026569599768414,,,,100,100,,,,,,,,101,101,101,9266.989,9439.1,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,80,404,,results\joint\runs\joint_c80_s404.json,9406.35,923052.4749999982,9230.524749999982,1963.7680773735046,3900,False,None,,,,0.6275476258255254,0.0922078525155845,0.05026569599768414,,,,100,100,,,,,,,,101,101,101,9233.964,9343.875,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,80,505,,results\joint\runs\joint_c80_s505.json,9423.35,922507.3750000002,9225.073750000003,1796.7621219158173,3900,False,None,,,,0.6275476258255254,0.0922078525155845,0.05026569599768414,,,,100,100,,,,,,,,101,101,101,9310.533,9368.075,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,80,606,,results\joint\runs\joint_c80_s606.json,9490.05,935414.7500000003,9354.147500000003,1812.3835837841034,3900,False,None,,,,0.6275476258255254,0.0922078525155845,0.05026569599768414,,,,100,100,,,,,,,,101,101,101,9327.6755,9441.45,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,81,101,,results\joint\runs\joint_c81_s101.json,9620.2,952593.599999999,9525.93599999999,4474.432841300964,8700,False,None,,,,0.14967656741880347,0.19350764750269167,0.017320598700939258,,,,100,100,,,,,,,,101,101,101,9099.4425,9529.825,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",3
joint,81,202,,results\joint\runs\joint_c81_s202.json,9621.4,952216.5500000003,9522.165500000003,3960.719680070877,8700,False,None,,,,0.14967656741880347,0.19350764750269167,0.017320598700939258,,,,100,100,,,,,,,,101,101,101,9145.8275,9514.675,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,81,303,,results\joint\runs\joint_c81_s303.json,9687.8,957373.7249999993,9573.737249999993,4728.938134670258,8700,False,None,,,,0.14967656741880347,0.19350764750269167,0.017320598700939258,,,,100,100,,,,,,,,101,101,101,9276.652,9612.275,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,81,404,,results\joint\runs\joint_c81_s404.json,9686.35,952742.7249999993,9527.427249999993,4471.95273733139,8700,False,None,,,,0.14967656741880347,0.19350764750269167,0.017320598700939258,,,,100,100,,,,,,,,101,101,101,9253.484999999999,9628.3,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",7
joint,81,505,,results\joint\runs\joint_c81_s505.json,9682.15,953387.4749999993,9533.874749999994,4444.171854257584,8700,False,None,,,,0.14967656741880347,0.19350764750269167,0.017320598700939258,,,,100,100,,,,,,,,101,101,101,9188.746000000001,9574.525,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,81,606,,results\joint\runs\joint_c81_s606.json,9633.8,953647.7749999994,9536.477749999995,4003.7018735408783,8700,False,None,,,,0.14967656741880347,0.19350764750269167,0.017320598700939258,,,,100,100,,,,,,,,101,101,101,9153.315999999999,9480.8,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,82,101,,results\joint\runs\joint_c82_s101.json,9294.3,909436.200000001,9094.36200000001,1954.664419412613,3800,False,None,,,,0.6324409726497049,0.2704783128279554,0.243305014359065,,,,100,100,,,,,,,,101,101,101,8778.468,9113.575,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,82,202,,results\joint\runs\joint_c82_s202.json,9244.65,913959.0750000016,9139.590750000016,1915.7356343269348,3800,False,None,,,,0.6324409726497049,0.2704783128279554,0.243305014359065,,,,100,100,,,,,,,,101,101,101,8757.841,9149.075,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,82,303,,results\joint\runs\joint_c82_s303.json,9302.2,914644.8749999985,9146.448749999985,1718.2156927585602,3800,False,None,,,,0.6324409726497049,0.2704783128279554,0.243305014359065,,,,100,100,,,,,,,,101,101,101,8777.2245,9190.0,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,82,404,,results\joint\runs\joint_c82_s404.json,9229.6,912087.5499999992,9120.875499999993,1713.180920124054,3800,False,None,,,,0.6324409726497049,0.2704783128279554,0.243305014359065,,,,100,100,,,,,,,,101,101,101,8906.898,9116.65,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
