mutpb,cxpb,max_hard,max_medium,max_easy,curve_hard,curve_medium,curve_easy,timestamp_sec
0.024955777347939637,0.987693874546452,-3533.74,-934.03,-45.25,"[-3799.56, -3784.59, -3769.35, -3766.48, -3718.8, -3710.06, -3700.27, -3680.6, -3673.59, -3657.32, -3640.41, -3640.41, -3633.3, -3626.3, -3621.23, -3613.34, -3613.34, -3609.46, -3607.71, -3606.35, -3600.44, -3594.94, -3588.34, -3585.21, -3582.97, -3577.58, -3572.71, -3566.01, -3557.76, -3557.3, -3549.36, -3547.35, -3544.22, -3540.7, -3540.21, -3537.13, -3536.22, -3536.0, -3536.0, -3535.54, -3535.32, -3535.32, -3534.87, -3534.87, -3534.87, -3534.64, -3534.64, -3534.64, -3534.64, -3534.41, -3534.41, -3534.41, -3534.41, -3534.19, -3534.19, -3534.19, -3533.96, -3533.74, -3533.74, -3533.74, -3533.74]","[-1042.67, -1031.62, -1014.57, -1014.57, -1014.57, -1001.0, -995.2, -986.42, -980.79, -974.66, -969.55, -969.55, -964.59, -962.35, -957.23, -955.69, -950.1, -950.1, -950.1, -946.65, -946.65, -946.49, -946.49, -946.49, -946.09, -946.09, -946.09, -946.09, -946.09, -946.09, -946.09, -946.09, -946.09, -946.09, -943.36, -943.2, -942.86, -937.71, -937.21, -934.65, -934.49, -934.18, -934.18, -934.18, -934.18, -934.18, -934.18, -934.18, -934.18, -934.18, -934.03, -934.03, -934.03, -934.03, -934.03, -934.03, -934.03, -934.03, -934.03, -934.03, -934.03]","[-81.1, -81.1, -71.7, -65.46, -64.69, -62.05, -52.42, -51.72, -51.72, -51.72, -46.85, -45.95, -45.47, -45.47, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25]",1761028599.868441
0.28027899453175786,0.1104575875212018,-3515.91,-925.39,-43.92,"[-3799.56, -3799.56, -3791.11, -3791.11, -3784.78, -3764.61, -3747.08, -3747.08, -3747.08, -3736.63, -3736.63, -3736.63, -3732.33, -3723.24, -3715.11, -3709.17, -3692.2, -3691.25, -3691.25, -3689.7, -3674.26, -3651.36, -3651.36, -3651.36, -3643.02, -3625.23, -3625.23, -3625.23, -3622.9, -3618.07, -3615.33, -3614.57, -3612.93, -3603.93, -3603.63, -3601.44, -3601.44, -3601.44, -3598.93, -3594.66, -3594.66, -3587.82, -3587.82, -3575.12, -3571.55, -3570.87, -3569.18, -3560.85, -3557.22, -3551.93, -3551.93, -3548.63, -3533.33, -3533.33, -3533.33, -3528.94, -3528.94, -3523.48, -3523.48, -3515.91, -3515.91]","[-1042.67, -1029.12, -1029.12, -1023.4, -1022.98, -1012.89, -1012.89, -1001.65, -1001.65, -1001.65, -995.83, -995.83, -994.98, -994.09, -991.02, -988.57, -981.94, -977.21, -977.21, -977.21, -976.42, -975.75, -969.55, -969.55, -969.55, -969.55, -969.55, -963.12, -963.12, -963.12, -963.12, -955.05, -955.05, -955.05, -955.0, -955.0, -951.73, -951.73, -951.73, -951.73, -951.73, -950.76, -950.76, -948.56, -947.15, -944.63, -942.08, -942.04, -942.04, -942.04, -927.94, -927.94, -927.94, -927.94, -927.94, -927.94, -925.39, -925.39, -925.39, -925.39, -925.39]","[-81.1, -81.1, -68.3, -67.88, -64.69, -62.76, -60.18, -60.18, -58.22, -56.51, -53.85, -47.61, -47.61, -47.61, -47.61, -47.61, -47.61, -47.61, -47.61, -46.89, -46.48, -45.47, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761029022.6046321
0.32928681717370595,0.4975157004166759,-3424.22,-894.72,-43.92,"[-3799.56, -3799.56, -3746.61, -3727.87, -3712.77, -3711.47, -3694.43, -3694.43, -3674.91, -3642.82, -3642.82, -3642.82, -3641.65, -3628.25, -3617.67, -3604.01, -3604.01, -3604.01, -3600.02, -3598.23, -3596.22, -3593.93, -3593.81, -3584.83, -3584.83, -3571.0, -3569.4, -3537.46, -3533.29, -3523.91, -3516.78, -3503.45, -3503.45, -3503.45, -3503.45, -3502.77, -3490.26, -3490.26, -3490.04, -3481.18, -3480.07, -3477.42, -3477.42, -3458.56, -3458.56, -3458.56, -3451.28, -3451.28, -3451.28, -3444.59, -3440.46, -3440.46, -3434.0, -3434.0, -3430.63, -3430.63, -3430.63, -3427.04, -3427.04, -3424.22, -3424.22]","[-1042.67, -1033.11, -1026.43, -1012.68, -1012.68, -1003.99, -1000.86, -992.67, -992.57, -988.63, -979.93, -976.93, -968.89, -967.49, -962.29, -961.71, -949.91, -946.75, -942.45, -939.48, -937.33, -937.33, -934.93, -933.58, -933.42, -924.28, -924.28, -924.28, -921.41, -917.93, -917.93, -917.93, -914.47, -914.47, -913.5, -913.5, -909.52, -906.96, -906.96, -906.76, -906.76, -904.21, -904.21, -904.21, -904.21, -904.1, -903.0, -903.0, -903.0, -901.04, -901.04, -900.84, -899.82, -899.46, -899.46, -896.85, -894.72, -894.72, -894.72, -894.72, -894.72]","[-81.1, -70.93, -70.93, -58.44, -58.44, -58.41, -52.2, -51.72, -51.72, -46.17, -46.17, -45.7, -45.25, -45.25, -45.25, -45.25, -44.58, -44.58, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761029588.3032467
0.11556795415835636,0.4134604618306381,-3452.19,-920.26,-45.03,"[-3799.56, -3799.56, -3798.89, -3749.26, -3725.99, -3725.99, -3708.81, -3703.88, -3694.7, -3676.98, -3676.98, -3660.9, -3654.87, -3654.87, -3649.83, -3644.36, -3643.46, -3641.08, -3628.59, -3628.59, -3615.18, -3614.79, -3612.01, -3608.72, -3606.09, -3603.42, -3597.38, -3591.81, -3589.39, -3584.8, -3568.08, -3568.08, -3568.08, -3566.06, -3565.83, -3550.96, -3550.96, -3543.46, -3536.38, -3530.51, -3530.51, -3530.51, -3519.7, -3514.46, -3512.56, -3512.56, -3507.99, -3504.87, -3492.25, -3484.89, -3484.89, -3484.89, -3484.66, -3481.42, -3477.62, -3474.09, -3474.09, -3468.14, -3468.14, -3455.73, -3452.19]","[-1042.67, -1037.65, -1032.46, -1023.28, -1023.28, -1017.46, -1013.34, -1013.19, -1003.58, -1003.58, -995.62, -986.22, -983.16, -983.16, -982.8, -982.8, -972.12, -972.12, -967.54, -967.54, -964.17, -961.61, -961.61, -961.54, -958.48, -956.25, -955.8, -955.8, -955.8, -955.8, -955.8, -953.19, -945.69, -945.69, -943.14, -943.14, -943.14, -940.58, -935.47, -935.47, -935.47, -935.47, -935.47, -934.94, -934.94, -934.94, -934.94, -934.94, -934.94, -934.94, -934.94, -932.49, -926.71, -926.71, -926.71, -926.42, -923.35, -923.35, -923.35, -920.26, -920.26]","[-81.1, -78.21, -70.93, -70.93, -68.3, -67.18, -66.56, -64.47, -64.47, -64.21, -58.22, -58.22, -57.75, -54.69, -51.98, -51.49, -51.49, -51.49, -51.49, -51.49, -51.49, -51.49, -45.87, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03]",1761029654.562338
0.7296308026522372,0.6973762440056567,-3447.93,-912.5,-43.92,"[-3799.56, -3799.56, -3795.53, -3768.96, -3761.98, -3690.38, -3690.38, -3690.38, -3686.6, -3683.1, -3656.73, -3656.73, -3656.73, -3641.26, -3631.36, -3617.03, -3616.66, -3616.66, -3595.12, -3595.12, -3595.12, -3580.0, -3580.0, -3580.0, -3580.0, -3580.0, -3580.0, -3547.89, -3539.03, -3539.03, -3532.65, -3524.62, -3524.62, -3517.88, -3517.88, -3517.88, -3517.88, -3517.88, -3512.31, -3506.87, -3500.59, -3500.59, -3500.22, -3500.22, -3500.22, -3496.79, -3496.79, -3496.79, -3485.67, -3485.67, -3485.67, -3485.67, -3485.67, -3485.67, -3485.67, -3484.11, -3478.69, -3461.29, -3447.93, -3447.93, -3447.93]","[-1042.67, -1025.55, -1024.64, -1017.61, -1010.14, -1010.14, -1010.14, -1003.21, -1001.72, -995.97, -990.87, -985.88, -984.65, -966.41, -966.41, -966.41, -966.41, -956.16, -953.76, -952.78, -948.45, -946.74, -946.74, -938.24, -938.24, -938.24, -938.24, -938.24, -934.94, -932.54, -932.54, -932.54, -932.54, -932.54, -929.85, -924.59, -924.59, -924.59, -924.59, -924.59, -924.59, -924.59, -924.59, -924.59, -922.0, -922.0, -919.4, -919.39, -919.19, -919.09, -919.04, -917.0, -917.0, -917.0, -917.0, -917.0, -917.0, -914.36, -912.5, -912.5, -912.5]","[-81.1, -76.6, -70.58, -64.47, -60.72, -55.35, -52.2, -52.2, -52.2, -48.32, -45.95, -45.73, -45.73, -45.73, -45.73, -45.25, -45.25, -45.25, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761029902.3241065
0.03958683936092203,0.34513022764761514,-3546.24,-958.61,-44.14,"[-3799.56, -3795.32, -3786.83, -3786.83, -3716.12, -3714.34, -3714.34, -3714.34, -3699.28, -3699.28, -3699.28, -3692.05, -3666.37, -3666.37, -3666.37, -3660.49, -3660.49, -3660.49, -3655.58, -3653.35, -3651.92, -3651.92, -3637.14, -3637.14, -3626.61, -3623.32, -3623.32, -3622.41, -3617.78, -3617.78, -3617.78, -3610.72, -3610.72, -3601.14, -3601.14, -3591.78, -3591.78, -3591.77, -3588.65, -3588.65, -3586.62, -3581.04, -3581.04, -3581.04, -3581.04, -3581.04, -3564.73, -3564.73, -3564.73, -3559.41, -3559.41, -3555.84, -3551.82, -3551.82, -3551.82, -3546.24, -3546.24, -3546.24, -3546.24, -3546.24, -3546.24]","[-1042.67, -1037.65, -1026.76, -1026.76, -1024.06, -1024.06, -1015.24, -1013.85, -1011.29, -1011.29, -1011.29, -1005.3, -1005.3, -1004.9, -1003.21, -1003.06, -1000.15, -1000.15, -1000.15, -998.8, -998.65, -998.5, -992.38, -989.46, -989.46, -988.93, -988.93, -988.93, -983.52, -983.52, -980.92, -976.0, -976.0, -976.0, -976.0, -972.94, -972.94, -972.94, -966.26, -965.27, -965.27, -965.11, -965.11, -965.11, -965.11, -965.11, -965.11, -965.11, -965.11, -959.33, -959.18, -958.93, -958.93, -958.93, -958.93, -958.77, -958.77, -958.61, -958.61, -958.61, -958.61]","[-81.1, -81.1, -81.1, -75.72, -71.81, -70.93, -64.69, -64.69, -64.21, -64.21, -57.96, -57.96, -57.96, -57.96, -57.96, -57.47, -57.47, -57.47, -51.63, -51.63, -51.23, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.6, -50.38, -50.38, -50.38, -50.38, -50.38, -50.38, -50.38, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14]",1761030450.3704085
0.864091353275326,0.2656641734742068,-3519.43,-937.84,-43.92,"[-3799.56, -3799.56, -3786.52, -3752.73, -3740.55, -3739.42, -3735.65, -3730.84, -3720.44, -3714.26, -3653.34, -3653.34, -3653.34, -3645.92, -3645.92, -3641.54, -3641.54, -3639.19, -3636.32, -3623.91, -3623.91, -3600.83, -3600.83, -3567.23, -3567.23, -3567.23, -3564.83, -3560.12, -3560.12, -3560.12, -3550.81, -3533.77, -3533.77, -3533.77, -3533.77, -3533.77, -3533.77, -3533.77, -3533.77, -3533.77, -3533.77, -3533.77, -3533.77, -3525.35, -3525.35, -3525.35, -3525.35, -3523.72, -3523.72, -3523.72, -3521.63, -3521.63, -3521.63, -3521.63, -3521.63, -3521.63, -3519.85, -3519.43, -3519.43, -3519.43, -3519.43]","[-1042.67, -1037.26, -1031.28, -1017.24, -1017.24, -1008.22, -1008.22, -1001.73, -1001.26, -994.69, -978.29, -978.29, -976.41, -976.41, -976.41, -973.25, -973.25, -969.41, -969.41, -966.42, -966.42, -963.86, -963.86, -963.86, -963.86, -963.86, -963.86, -960.24, -958.91, -958.91, -958.91, -958.87, -956.56, -956.56, -953.45, -953.45, -953.45, -953.45, -952.02, -952.02, -949.41, -948.48, -948.48, -948.48, -940.19, -940.19, -940.19, -940.19, -940.19, -940.19, -940.19, -937.84, -937.84, -937.84, -937.84, -937.84, -937.84, -937.84, -937.84, -937.84, -937.84]","[-81.1, -68.37, -62.13, -55.7, -55.7, -46.36, -46.36, -46.36, -44.76, -44.76, -44.76, -44.76, -44.76, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.53, -44.45, -44.45, -44.36, -44.36, -44.36, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761030911.948232
0.6464693208033792,0.15771030336107608,-3500.19,-926.55,-43.92,"[-3799.56, -3799.56, -3792.4, -3791.14, -3753.51, -3753.51, -3743.96, -3716.69, -3716.69, -3702.61, -3684.93, -3684.93, -3676.0, -3676.0, -3653.04, -3630.77, -3630.77, -3625.4, -3617.96, -3612.34, -3612.34, -3612.34, -3600.68, -3600.68, -3589.57, -3589.57, -3587.22, -3587.22, -3580.83, -3580.83, -3580.83, -3580.32, -3561.46, -3561.46, -3558.01, -3558.01, -3545.91, -3541.22, -3540.54, -3529.52, -3520.01, -3515.09, -3515.09, -3515.09, -3515.09, -3505.5, -3505.5, -3505.5, -3505.5, -3505.5, -3505.08, -3505.08, -3505.08, -3505.08, -3504.58, -3500.19, -3500.19, -3500.19, -3500.19, -3500.19, -3500.19]","[-1042.67, -1040.55, -1023.51, -1023.51, -1004.91, -1004.91, -1004.91, -993.47, -993.47, -993.47, -990.49, -990.49, -984.88, -977.35, -971.93, -971.93, -964.27, -964.27, -964.27, -964.27, -964.27, -962.13, -962.13, -960.58, -960.58, -960.58, -954.42, -954.42, -954.42, -954.42, -952.39, -952.39, -952.39, -952.39, -951.85, -951.85, -951.25, -951.25, -943.37, -943.37, -943.22, -943.22, -942.19, -941.05, -941.05, -941.05, -941.05, -941.05, -941.05, -941.05, -934.16, -934.16, -934.16, -926.69, -926.69, -926.69, -926.69, -926.69, -926.55, -926.55, -926.55]","[-81.1, -75.58, -68.81, -62.56, -60.61, -60.4, -58.44, -55.28, -53.33, -52.7, -52.7, -52.03, -52.03, -46.47, -46.47, -45.96, -45.96, -45.96, -45.07, -44.98, -44.23, -44.23, -44.23, -44.23, -44.14, -44.01, -44.01, -44.01, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761031048.7099533
0.313417279009422,0.6780923200950947,-3383.18,-895.03,-43.92,"[-3799.56, -3798.94, -3798.94, -3770.07, -3745.62, -3740.8, -3724.0, -3713.3, -3699.45, -3682.86, -3665.11, -3657.8, -3657.8, -3621.97, -3621.97, -3607.86, -3607.86, -3607.86, -3590.32, -3586.89, -3573.6, -3573.2, -3567.63, -3567.63, -3559.14, -3550.51, -3543.6, -3521.74, -3521.74, -3521.74, -3514.59, -3514.59, -3510.35, -3509.67, -3492.43, -3489.67, -3462.86, -3462.86, -3462.86, -3448.41, -3448.2, -3446.5, -3444.32, -3423.2, -3418.86, -3417.3, -3415.97, -3415.97, -3415.06, -3406.25, -3406.25, -3399.39, -3399.39, -3399.39, -3397.6, -3392.35, -3392.35, -3392.35, -3391.0, -3383.18, -3383.18]","[-1042.67, -1028.7, -1013.08, -1009.61, -999.01, -994.22, -989.7, -984.41, -981.65, -977.91, -976.31, -973.75, -970.63, -969.3, -963.06, -960.07, -954.17, -950.4, -950.4, -947.64, -944.5, -944.5, -941.28, -941.23, -937.85, -937.85, -934.39, -931.78, -926.52, -926.52, -922.88, -922.88, -921.05, -920.39, -920.39, -916.6, -916.6, -916.6, -916.6, -911.15, -911.15, -911.15, -910.62, -907.34, -907.34, -904.59, -904.59, -904.19, -904.19, -903.07, -903.07, -901.63, -900.2, -897.6, -897.6, -897.6, -897.6, -897.6, -897.34, -895.03, -895.03]","[-81.1, -75.58, -75.58, -69.46, -67.18, -58.44, -58.05, -58.05, -52.2, -51.81, -49.45, -49.45, -45.34, -45.34, -45.34, -44.14, -44.14, -44.14, -44.01, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761031569.6117816
0.400332013524356,0.14011581891526434,-3480.02,-925.38,-43.92,"[-3799.56, -3799.56, -3772.44, -3754.94, -3737.01, -3724.39, -3717.22, -3705.92, -3686.25, -3686.25, -3686.25, -3677.85, -3658.76, -3658.76, -3658.76, -3648.47, -3648.47, -3621.57, -3621.57, -3621.57, -3606.69, -3606.38, -3600.5, -3600.5, -3588.88, -3583.65, -3583.65, -3583.65, -3583.65, -3583.65, -3583.65, -3580.71, -3577.14, -3568.0, -3568.0, -3559.08, -3551.05, -3551.05, -3551.05, -3550.0, -3533.88, -3525.96, -3524.54, -3524.54, -3524.54, -3514.91, -3514.91, -3514.91, -3502.3, -3502.3, -3502.08, -3497.85, -3497.85, -3490.03, -3490.03, -3490.03, -3488.91, -3487.81, -3480.02, -3480.02, -3480.02]","[-1042.67, -1038.68, -1033.15, -1033.15, -1031.68, -1028.79, -1019.51, -1016.95, -1016.95, -1011.7, -1005.77, -995.88, -990.7, -990.7, -990.7, -990.7, -990.7, -990.7, -988.49, -984.12, -983.2, -979.79, -979.79, -976.97, -972.84, -972.84, -972.84, -963.94, -963.28, -963.28, -963.28, -963.28, -963.28, -960.04, -960.04, -956.25, -956.25, -953.94, -953.94, -953.32, -951.92, -944.74, -944.74, -942.93, -942.93, -942.79, -942.79, -940.63, -940.55, -937.12, -937.12, -932.01, -932.01, -931.85, -931.85, -929.39, -929.39, -925.38, -925.38, -925.38, -925.38]","[-81.1, -81.1, -71.55, -71.55, -71.55, -65.31, -65.08, -52.82, -52.82, -52.82, -52.34, -52.34, -52.34, -48.72, -48.72, -47.13, -45.87, -45.87, -45.87, -44.76, -44.76, -44.76, -44.76, -44.76, -44.76, -44.14, -44.14, -44.14, -44.14, -44.14, -44.01, -44.01, -44.01, -44.01, -44.01, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761031940.1474874
0.9737448261173932,0.44552786636218095,-3518.36,-947.8,-43.92,"[-3799.56, -3778.85, -3778.85, -3753.85, -3750.95, -3744.49, -3694.32, -3694.32, -3651.21, -3649.93, -3643.0, -3643.0, -3626.94, -3626.94, -3597.75, -3597.75, -3597.75, -3597.75, -3597.75, -3597.75, -3594.73, -3594.73, -3594.73, -3594.73, -3585.23, -3575.83, -3575.83, -3575.83, -3575.83, -3575.83, -3575.83, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3560.4, -3555.41, -3555.41, -3546.15, -3546.15, -3539.64, -3539.64, -3539.64, -3539.64, -3518.36, -3518.36, -3518.36, -3518.36, -3518.36]","[-1042.67, -1038.35, -1033.43, -1021.94, -1021.94, -1019.37, -1008.88, -999.28, -999.28, -998.7, -987.83, -987.83, -984.76, -983.88, -983.28, -983.28, -983.28, -979.12, -979.12, -972.77, -972.77, -972.77, -972.77, -963.65, -961.92, -959.4, -959.4, -959.4, -959.4, -959.4, -959.14, -955.0, -955.0, -955.0, -951.63, -951.63, -951.63, -951.63, -951.63, -951.63, -951.63, -951.63, -951.63, -951.63, -951.63, -951.63, -951.63, -949.9, -949.9, -949.9, -949.9, -949.9, -949.9, -949.9, -949.9, -949.9, -949.37, -949.37, -947.8, -947.8, -947.8]","[-81.1, -81.1, -76.85, -67.03, -60.79, -54.45, -47.82, -47.82, -47.82, -46.71, -46.71, -44.98, -44.98, -44.98, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761032497.5784857
0.3476169458391807,0.9465697634336255,-3400.22,-892.11,-43.92,"[-3799.56, -3785.03, -3778.6, -3775.03, -3747.21, -3690.55, -3690.55, -3690.55, -3641.74, -3641.74, -3641.74, -3640.16, -3618.87, -3615.3, -3611.05, -3607.24, -3584.56, -3583.88, -3581.27, -3581.25, -3578.09, -3573.0, -3562.68, -3559.25, -3551.27, -3551.27, -3544.29, -3535.7, -3523.98, -3515.91, -3515.91, -3510.31, -3508.75, -3506.74, -3492.44, -3492.44, -3487.06, -3470.58, -3470.14, -3453.62, -3453.62, -3453.17, -3452.27, -3440.06, -3440.06, -3438.95, -3438.95, -3438.79, -3421.21, -3413.25, -3413.25, -3413.25, -3413.25, -3410.11, -3406.28, -3404.04, -3403.39, -3402.19, -3401.11, -3400.69, -3400.22]","[-1042.67, -1032.79, -1018.36, -1003.94, -1003.02, -993.79, -993.52, -987.64, -984.06, -978.16, -962.84, -961.65, -955.82, -954.67, -951.77, -951.04, -947.99, -946.6, -943.22, -940.98, -938.04, -935.73, -933.07, -932.51, -930.51, -927.45, -926.93, -926.49, -924.9, -920.87, -920.87, -920.87, -919.17, -919.03, -918.41, -915.66, -915.66, -910.34, -909.87, -906.96, -906.96, -906.15, -902.25, -899.24, -899.19, -896.63, -896.63, -896.63, -896.63, -896.16, -896.16, -895.92, -895.77, -895.77, -895.76, -895.76, -895.76, -895.76, -895.18, -895.18, -892.11]","[-81.1, -81.1, -64.69, -61.95, -60.14, -59.77, -55.7, -52.2, -52.2, -51.98, -51.01, -48.04, -46.17, -45.73, -44.67, -44.58, -44.36, -44.23, -44.23, -44.23, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761033114.353322
0.4661573241603656,0.483030483261696,-3419.7,-902.24,-43.92,"[-3799.56, -3799.56, -3790.69, -3773.49, -3756.38, -3708.77, -3708.77, -3708.77, -3686.63, -3682.7, -3672.79, -3659.97, -3659.97, -3645.54, -3645.54, -3611.42, -3611.42, -3567.22, -3567.22, -3555.31, -3555.31, -3554.63, -3554.63, -3553.72, -3549.55, -3545.1, -3535.49, -3534.68, -3534.68, -3534.68, -3520.71, -3520.71, -3514.55, -3514.55, -3514.1, -3505.74, -3502.42, -3489.7, -3489.7, -3485.33, -3477.92, -3468.75, -3462.34, -3462.12, -3462.12, -3457.86, -3457.86, -3457.86, -3449.74, -3446.72, -3442.69, -3435.54, -3435.54, -3435.54, -3433.13, -3433.13, -3423.73, -3423.73, -3423.73, -3420.94, -3419.7]","[-1042.67, -1033.46, -1022.15, -1016.36, -1016.04, -1015.06, -1012.87, -1000.49, -1000.49, -988.48, -988.48, -987.71, -978.81, -973.23, -973.23, -968.23, -966.79, -966.79, -957.96, -957.96, -955.86, -952.54, -950.17, -946.62, -942.28, -941.51, -941.51, -941.51, -936.17, -936.17, -933.62, -927.49, -927.49, -927.49, -924.82, -924.62, -922.29, -922.29, -918.08, -916.26, -916.26, -916.26, -916.26, -913.83, -913.83, -913.45, -913.45, -913.2, -912.47, -910.9, -910.9, -909.46, -906.9, -906.9, -906.9, -906.9, -906.9, -902.86, -902.86, -902.24, -902.24]","[-81.1, -77.9, -68.31, -64.9, -64.9, -56.58, -56.58, -55.37, -54.23, -52.42, -45.95, -45.95, -45.95, -44.36, -44.36, -44.36, -44.36, -44.36, -44.36, -44.01, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761033131.0561714
