sel_mutation,tail_mutation,parents_rate,max_hard,max_medium,max_easy,curve_hard,curve_medium,curve_easy,timestamp_sec
0.14092877489432323,0.3252929345080451,0.714813087419047,-3047.49,-820.7,-55.3,"[-3172.87, -3172.83, -3172.83, -3172.83, -3158.74, -3113.64, -3080.46, -3080.46, -3080.46, -3080.46, -3064.38, -3064.38, -3064.38, -3064.38, -3060.71, -3060.67, -3060.67, -3060.67, -3060.63, -3060.63, -3060.63, -3060.63, -3060.63, -3060.63, -3060.63, -3060.63, -3060.59, -3060.59, -3054.04, -3054.04, -3054.04, -3054.04, -3054.04, -3054.04, -3054.04, -3053.95, -3053.95, -3053.95, -3053.95, -3053.89, -3053.89, -3053.89, -3053.89, -3053.89, -3053.89, -3053.89, -3053.89, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49, -3047.49]","[-858.99, -858.97, -858.97, -858.97, -853.1, -853.06, -846.26, -837.42, -837.42, -837.42, -837.42, -837.42, -830.51, -830.51, -823.31, -823.31, -823.31, -823.3, -823.26, -823.26, -823.26, -823.26, -823.26, -823.26, -820.79, -820.75, -820.75, -820.75, -820.75, -820.75, -820.74, -820.73, -820.73, -820.73, -820.73, -820.72, -820.72, -820.72, -820.72, -820.72, -820.72, -820.72, -820.72, -820.72, -820.71, -820.71, -820.71, -820.71, -820.71, -820.71, -820.71, -820.71, -820.71, -820.7, -820.7, -820.7, -820.7, -820.7, -820.7, -820.7, -820.7]","[-65.4, -62.38, -62.38, -62.38, -62.38, -59.81, -59.81, -59.81, -55.32, -55.32, -55.32, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761194753.076117
0.37016642100441893,0.9011382353931623,0.44718413152891995,-3037.01,-819.16,-55.3,"[-3172.87, -3172.87, -3085.31, -3065.42, -3065.42, -3065.42, -3065.42, -3065.42, -3064.25, -3064.25, -3061.85, -3061.85, -3061.85, -3061.84, -3061.84, -3061.57, -3052.31, -3052.31, -3052.27, -3048.6, -3048.6, -3048.6, -3044.42, -3044.42, -3044.42, -3044.42, -3044.42, -3044.4, -3040.83, -3040.81, -3040.81, -3037.13, -3037.13, -3037.13, -3037.13, -3037.13, -3037.13, -3037.13, -3037.1, -3037.1, -3037.1, -3037.02, -3037.02, -3037.02, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01, -3037.01]","[-858.99, -842.85, -838.49, -835.28, -833.43, -833.43, -833.43, -822.51, -822.51, -822.48, -819.97, -819.97, -819.97, -819.97, -819.24, -819.24, -819.23, -819.23, -819.23, -819.23, -819.21, -819.21, -819.21, -819.21, -819.2, -819.2, -819.2, -819.2, -819.19, -819.19, -819.19, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16]","[-65.4, -65.4, -61.91, -61.91, -61.91, -61.91, -57.9, -57.9, -57.9, -57.9, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761194917.505455
0.41658951653802445,0.36786208033424955,0.5512698744044745,-3036.98,-819.2,-55.29,"[-3172.87, -3172.87, -3139.93, -3139.93, -3120.68, -3118.2, -3118.2, -3106.53, -3075.31, -3043.67, -3043.52, -3043.52, -3043.52, -3043.52, -3043.52, -3041.99, -3041.99, -3041.99, -3041.99, -3041.99, -3041.99, -3041.99, -3041.99, -3038.36, -3038.28, -3038.28, -3038.28, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98, -3036.98]","[-858.99, -858.99, -858.99, -834.27, -834.27, -834.27, -834.27, -834.27, -834.27, -834.27, -834.27, -834.19, -834.19, -832.98, -831.31, -831.31, -831.31, -831.31, -825.03, -822.53, -822.53, -822.53, -822.53, -822.53, -822.53, -822.53, -822.5, -822.5, -822.5, -822.5, -822.5, -822.5, -822.5, -822.5, -822.5, -821.75, -821.75, -821.75, -821.75, -819.23, -819.23, -819.23, -819.23, -819.23, -819.23, -819.23, -819.23, -819.23, -819.22, -819.22, -819.2, -819.2, -819.2, -819.2, -819.2, -819.2, -819.2, -819.2, -819.2, -819.2, -819.2]","[-65.4, -65.4, -65.4, -65.4, -65.4, -60.9, -60.9, -60.9, -57.91, -57.88, -55.32, -55.32, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29]",1761195027.6674318
0.07668806521596079,0.8193499995064955,0.91756227251496,-3071.84,-827.92,-55.31,"[-3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3165.53, -3165.53, -3165.53, -3165.53, -3165.53, -3165.53, -3165.53, -3165.53, -3165.53, -3133.76, -3133.76, -3133.76, -3133.76, -3133.76, -3133.76, -3133.76, -3133.76, -3133.76, -3133.76, -3133.76, -3120.11, -3120.11, -3120.11, -3120.11, -3120.11, -3120.11, -3120.11, -3120.11, -3120.11, -3120.11, -3120.11, -3120.11, -3120.11, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3093.99, -3071.84, -3071.84, -3071.84]","[-858.99, -858.99, -858.99, -858.99, -858.99, -858.96, -844.9, -844.9, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -835.92, -833.43, -827.93, -827.93, -827.93, -827.93, -827.93, -827.93, -827.93, -827.93, -827.93, -827.93, -827.92, -827.92, -827.92, -827.92, -827.92, -827.92, -827.92, -827.92, -827.92, -827.92, -827.92]","[-65.4, -65.4, -65.4, -65.4, -63.5, -63.5, -63.5, -63.48, -63.48, -63.48, -63.48, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -61.89, -59.82, -59.82, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.31, -55.31, -55.31]",1761195139.9221427
0.20965122610055964,0.10723196356828495,0.185992806180232,-3036.81,-819.07,-55.29,"[-3172.87, -3126.41, -3119.96, -3096.69, -3069.33, -3069.2, -3069.19, -3059.41, -3059.39, -3055.97, -3046.16, -3046.15, -3046.09, -3039.68, -3039.64, -3039.62, -3039.61, -3039.55, -3039.55, -3039.55, -3039.51, -3039.5, -3038.3, -3038.3, -3038.26, -3038.19, -3038.19, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.16, -3038.12, -3036.9, -3036.9, -3036.87, -3036.87, -3036.87, -3036.87, -3036.87, -3036.87, -3036.87, -3036.86, -3036.85, -3036.82, -3036.82, -3036.81, -3036.81, -3036.81, -3036.81, -3036.81]","[-858.99, -848.53, -835.45, -823.32, -820.8, -820.75, -820.75, -820.74, -820.7, -820.7, -820.7, -820.7, -820.69, -820.68, -820.66, -820.66, -820.66, -820.66, -820.66, -820.66, -819.15, -819.13, -819.11, -819.11, -819.11, -819.11, -819.11, -819.11, -819.11, -819.11, -819.11, -819.1, -819.1, -819.1, -819.1, -819.1, -819.1, -819.1, -819.09, -819.09, -819.09, -819.09, -819.09, -819.09, -819.09, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07, -819.07]","[-65.4, -62.38, -55.31, -55.31, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29, -55.29]",1761195461.0524557
0.8655938082210929,0.33954713870430037,0.9799818954124602,-3129.01,-845.9,-65.4,"[-3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3172.87, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3149.61, -3129.01, -3129.01, -3129.01, -3129.01, -3129.01, -3129.01, -3129.01, -3129.01, -3129.01, -3129.01]","[-858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -845.9, -845.9, -845.9, -845.9, -845.9]","[-65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4, -65.4]",1761195572.810384
0.20158580608945845,0.17160344732482669,0.6699047937932099,-3037.07,-819.94,-55.3,"[-3172.87, -3172.87, -3172.87, -3153.96, -3137.27, -3137.24, -3103.48, -3088.4, -3088.4, -3088.4, -3061.91, -3061.91, -3061.91, -3061.91, -3061.91, -3061.91, -3055.35, -3055.35, -3055.35, -3055.33, -3055.33, -3055.23, -3055.2, -3046.24, -3046.21, -3046.21, -3046.21, -3046.21, -3046.21, -3046.21, -3046.13, -3046.13, -3046.13, -3046.13, -3046.13, -3046.1, -3046.08, -3046.08, -3046.08, -3043.68, -3043.66, -3043.66, -3043.66, -3043.66, -3043.66, -3043.66, -3043.66, -3043.66, -3043.66, -3043.64, -3043.64, -3043.64, -3043.64, -3043.63, -3043.63, -3043.62, -3043.62, -3037.11, -3037.07, -3037.07, -3037.07]","[-858.99, -846.38, -846.38, -846.38, -846.38, -846.38, -846.38, -832.54, -832.54, -832.54, -832.54, -832.54, -832.54, -832.49, -829.26, -829.26, -828.69, -820.76, -820.76, -820.76, -820.76, -820.76, -820.76, -820.76, -820.76, -820.76, -820.76, -820.76, -819.99, -819.99, -819.99, -819.99, -819.99, -819.99, -819.99, -819.99, -819.99, -819.99, -819.97, -819.97, -819.97, -819.97, -819.97, -819.97, -819.97, -819.95, -819.95, -819.95, -819.95, -819.95, -819.95, -819.95, -819.95, -819.95, -819.95, -819.95, -819.95, -819.94, -819.94, -819.94, -819.94]","[-65.4, -65.4, -65.4, -60.92, -60.9, -60.9, -60.9, -57.91, -55.31, -55.31, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761195839.246163
0.7344990716381001,0.3164117271504226,0.47489267007961744,-3045.9,-820.01,-55.32,"[-3172.87, -3172.87, -3172.87, -3085.93, -3085.93, -3085.93, -3085.93, -3082.17, -3082.17, -3082.17, -3082.17, -3082.17, -3082.17, -3076.94, -3076.94, -3076.94, -3076.94, -3076.94, -3066.94, -3066.94, -3066.94, -3066.94, -3066.94, -3066.94, -3062.11, -3062.11, -3062.11, -3062.11, -3062.11, -3062.11, -3062.11, -3062.11, -3062.11, -3056.14, -3056.14, -3056.14, -3056.14, -3056.14, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9, -3045.9]","[-858.99, -858.99, -858.99, -852.46, -852.46, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -825.08, -822.33, -822.33, -822.33, -822.33, -822.33, -822.33, -822.31, -822.31, -822.31, -822.31, -822.31, -822.31, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01, -820.01]","[-65.4, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32, -55.32]",1761196006.07175
0.26015577734793965,0.566293874546452,0.4012326774591954,-3037.0,-819.17,-55.3,"[-3172.87, -3172.87, -3099.0, -3099.0, -3075.35, -3075.35, -3062.07, -3062.07, -3062.07, -3062.07, -3062.07, -3062.07, -3062.07, -3062.07, -3062.07, -3062.07, -3062.07, -3051.11, -3046.23, -3046.23, -3042.36, -3042.36, -3042.36, -3042.36, -3042.26, -3042.25, -3042.23, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3042.18, -3037.17, -3037.17, -3037.14, -3037.14, -3037.14, -3037.14, -3037.08, -3037.07, -3037.06, -3037.0, -3037.0, -3037.0, -3037.0, -3037.0, -3037.0, -3037.0, -3037.0]","[-858.99, -858.92, -858.92, -848.84, -841.25, -835.04, -835.04, -834.78, -829.72, -827.4, -827.4, -827.4, -824.52, -824.46, -824.46, -824.46, -824.46, -824.46, -821.53, -821.53, -821.48, -821.48, -821.48, -819.21, -819.21, -819.21, -819.21, -819.21, -819.21, -819.21, -819.2, -819.2, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17]","[-65.4, -65.4, -55.32, -55.32, -55.32, -55.32, -55.32, -55.31, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761196575.1967132
0.09263080265223729,0.9423762440056567,0.407686817173706,-3046.97,-819.16,-55.3,"[-3172.87, -3172.87, -3118.22, -3106.75, -3100.09, -3080.24, -3080.24, -3080.24, -3080.23, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.17, -3080.16, -3080.16, -3076.36, -3076.36, -3076.36, -3076.36, -3076.34, -3076.32, -3076.28, -3076.28, -3076.28, -3076.28, -3062.97, -3062.89, -3062.84, -3062.84, -3062.81, -3062.81, -3060.45, -3060.26, -3060.26, -3060.26, -3060.2, -3047.14, -3047.14, -3047.14, -3047.07, -3047.07, -3047.05, -3046.97, -3046.97, -3046.97, -3046.97, -3046.97, -3046.97, -3046.97, -3046.97]","[-858.99, -858.93, -842.99, -841.74, -827.56, -827.54, -827.54, -819.99, -819.97, -819.97, -819.97, -819.96, -819.96, -819.96, -819.96, -819.96, -819.26, -819.23, -819.22, -819.21, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.18, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16, -819.16]","[-65.4, -65.4, -55.31, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761197015.1105795
0.683715700416676,0.2508789945317578,0.4926575875212018,-3052.38,-819.99,-55.3,"[-3172.87, -3172.87, -3172.87, -3156.11, -3110.63, -3110.63, -3110.63, -3110.63, -3110.63, -3110.63, -3110.63, -3110.63, -3069.53, -3069.53, -3069.53, -3069.53, -3069.53, -3069.53, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3053.7, -3052.39, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38, -3052.38]","[-858.99, -858.99, -858.99, -838.48, -838.48, -838.48, -830.1, -830.1, -830.1, -830.1, -830.1, -824.04, -824.04, -824.04, -824.04, -824.04, -820.75, -820.75, -820.75, -820.75, -820.75, -820.75, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.03, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -820.0, -819.99, -819.99]","[-65.4, -65.4, -65.4, -65.4, -59.81, -59.81, -59.81, -59.81, -59.81, -59.81, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -57.89, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761197042.3199852
0.5197868393609221,0.7959302276476151,0.911217279009422,-3057.16,-823.85,-55.31,"[-3172.87, -3172.87, -3172.87, -3172.87, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3097.91, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3095.35, -3057.16, -3057.16, -3057.16, -3057.16, -3057.16]","[-858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -858.99, -854.56, -854.56, -852.31, -852.31, -852.31, -852.31, -852.31, -852.31, -852.31, -852.31, -852.31, -848.76, -846.6, -846.6, -844.88, -844.88, -844.88, -844.88, -844.88, -844.88, -844.88, -844.88, -844.88, -837.26, -837.26, -837.26, -837.26, -837.26, -837.26, -837.26, -837.26, -837.26, -837.26, -837.26, -837.26, -830.02, -830.02, -830.02, -830.02, -830.02, -830.02, -830.02, -830.02, -830.02, -823.85, -823.85, -823.85, -823.85]","[-65.4, -65.4, -65.4, -65.4, -60.93, -60.93, -60.93, -59.79, -59.79, -59.79, -59.79, -59.79, -59.79, -59.79, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -57.9, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31, -55.31]",1761197278.1714196
0.3801679541583563,0.6682604618306381,0.295691353275326,-3038.33,-819.17,-55.3,"[-3172.87, -3172.87, -3131.48, -3126.64, -3125.34, -3099.59, -3089.06, -3086.46, -3048.43, -3048.43, -3048.43, -3045.93, -3045.9, -3045.9, -3045.87, -3045.87, -3045.87, -3045.87, -3045.86, -3044.78, -3044.78, -3044.78, -3043.4, -3043.4, -3041.0, -3041.0, -3041.0, -3041.0, -3041.0, -3041.0, -3041.0, -3038.43, -3038.42, -3038.37, -3038.37, -3038.37, -3038.37, -3038.37, -3038.36, -3038.36, -3038.36, -3038.36, -3038.36, -3038.36, -3038.36, -3038.36, -3038.36, -3038.36, -3038.36, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.34, -3038.33, -3038.33, -3038.33, -3038.33, -3038.33]","[-858.99, -855.85, -838.44, -830.86, -830.86, -830.86, -827.88, -824.08, -824.08, -823.28, -823.28, -823.28, -822.53, -822.5, -821.79, -821.79, -821.79, -821.76, -819.97, -819.97, -819.97, -819.97, -819.97, -819.2, -819.2, -819.2, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.19, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17, -819.17]","[-65.4, -62.39, -59.82, -59.82, -59.82, -55.31, -55.31, -55.31, -55.31, -55.31, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3, -55.3]",1761197699.152692
