mutation_rate,parents_rate,max_hard,max_medium,max_easy,curve_hard,curve_medium,curve_easy,timestamp_sec
0.3070735198635831,0.3736910548513879,-3699.12,-1005.7,-56.21,"[-3799.56, -3798.42, -3785.28, -3785.28, -3785.28, -3756.32, -3756.32, -3756.32, -3756.32, -3756.32, -3752.93, -3752.93, -3752.93, -3752.93, -3752.93, -3752.93, -3752.93, -3752.93, -3752.93, -3752.93, -3752.93, -3752.93, -3752.93, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3714.66, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12, -3699.12]","[-1042.67, -1042.67, -1042.67, -1035.01, -1029.77, -1029.77, -1024.87, -1024.87, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1008.33, -1006.77, -1006.77, -1006.77, -1006.77, -1006.77, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7, -1005.7]","[-81.1, -79.03, -61.58, -61.58, -61.58, -61.58, -61.58, -61.58, -61.58, -61.58, -61.58, -61.58, -61.58, -61.58, -61.58, -61.58, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21, -56.21]",1761019733.880484
0.12109802277574497,0.6843864320796583,-3646.4,-976.54,-45.66,"[-3799.56, -3799.56, -3799.56, -3793.54, -3793.54, -3793.54, -3793.54, -3755.42, -3755.42, -3711.37, -3711.37, -3711.37, -3711.37, -3711.37, -3711.37, -3711.37, -3701.12, -3701.12, -3689.93, -3689.93, -3689.93, -3689.93, -3689.93, -3684.49, -3684.49, -3684.49, -3684.49, -3684.49, -3684.49, -3684.49, -3684.49, -3684.49, -3684.49, -3684.49, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3649.91, -3646.4, -3646.4, -3646.4, -3646.4, -3646.4, -3646.4, -3646.4, -3646.4, -3646.4]","[-1042.67, -1039.89, -1039.89, -1039.89, -1023.7, -1023.7, -1023.7, -1023.7, -1023.37, -1023.37, -1023.37, -1023.37, -1023.37, -1017.66, -1017.66, -1001.57, -1001.57, -1001.57, -1001.57, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -984.65, -982.78, -982.78, -982.78, -982.78, -982.78, -982.78, -982.78, -982.78, -982.78, -982.78, -982.78, -982.78, -982.78, -976.54, -976.54, -976.54, -976.54, -976.54, -976.54, -976.54]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -65.41, -65.41, -65.41, -65.41, -65.41, -65.41, -65.41, -65.41, -65.41, -65.41, -65.41, -62.17, -62.17, -62.17, -62.17, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -54.29, -53.57, -53.57, -50.84, -50.84, -50.84, -50.84, -50.84, -50.04, -49.1, -49.1, -49.1, -49.1, -49.1, -49.1, -49.1, -46.48, -46.48, -46.48, -46.48, -45.66, -45.66, -45.66, -45.66]",1761019775.1114192
0.7458709328191728,0.47246844989993203,-3799.56,-1042.67,-81.1,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56]","[-1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1]",1761020026.957526
0.7053315896044939,0.7881036422739092,-3787.93,-1040.0,-79.61,"[-3799.56, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93, -3787.93]","[-1042.67, -1042.67, -1042.67, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0, -1040.0]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61, -79.61]",1761020264.7389998
0.2140065049878997,0.33477551381604237,-3641.8,-974.29,-47.07,"[-3799.56, -3792.76, -3772.39, -3772.39, -3768.94, -3768.94, -3761.78, -3736.71, -3712.94, -3712.94, -3712.94, -3712.94, -3712.94, -3712.94, -3712.94, -3712.94, -3712.94, -3687.87, -3687.87, -3687.87, -3687.87, -3687.87, -3687.87, -3687.87, -3687.87, -3687.87, -3676.99, -3676.99, -3676.99, -3673.25, -3673.25, -3673.25, -3673.25, -3673.25, -3673.25, -3673.25, -3673.25, -3673.25, -3652.66, -3652.66, -3652.66, -3652.66, -3652.66, -3652.66, -3652.66, -3652.66, -3652.66, -3652.66, -3641.8, -3641.8, -3641.8, -3641.8, -3641.8, -3641.8, -3641.8, -3641.8, -3641.8, -3641.8, -3641.8, -3641.8, -3641.8]","[-1042.67, -1034.43, -1011.61, -1011.61, -1011.61, -1011.61, -1011.61, -1011.61, -1011.61, -1009.5, -1004.91, -1004.91, -1004.91, -1004.91, -1004.91, -1004.91, -1004.91, -1004.91, -1004.91, -1004.91, -1004.91, -1004.91, -1001.61, -1001.61, -1001.61, -1001.61, -1001.61, -1001.61, -998.05, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29, -974.29]","[-81.1, -81.1, -81.1, -76.08, -69.73, -68.69, -59.56, -59.56, -59.56, -52.75, -52.75, -52.75, -52.75, -52.75, -52.75, -52.75, -52.75, -52.75, -52.75, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -48.18, -47.07, -47.07, -47.07, -47.07, -47.07]",1761020335.6641994
0.25963293884027927,0.7517957025995746,-3670.05,-1002.26,-53.94,"[-3799.56, -3799.56, -3796.9, -3796.9, -3796.9, -3793.95, -3793.95, -3785.91, -3785.91, -3785.91, -3785.91, -3785.91, -3765.97, -3765.97, -3765.97, -3765.97, -3765.97, -3765.97, -3765.97, -3744.79, -3744.79, -3744.79, -3744.79, -3744.79, -3744.79, -3744.79, -3744.79, -3744.79, -3744.79, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05, -3670.05]","[-1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1037.17, -1030.37, -1030.37, -1030.37, -1030.37, -1030.37, -1030.37, -1021.25, -1021.25, -1021.25, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1013.6, -1006.93, -1006.93, -1006.93, -1006.93, -1006.93, -1006.93, -1006.93, -1006.93, -1006.93, -1006.93, -1006.93, -1006.93, -1006.93, -1006.42, -1006.42, -1006.42, -1006.42, -1006.42, -1006.42, -1006.42, -1006.42, -1006.42, -1002.26, -1002.26, -1002.26, -1002.26]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -79.78, -79.78, -79.78, -79.78, -73.06, -73.06, -73.06, -73.06, -73.06, -73.06, -73.06, -73.06, -73.06, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -64.14, -61.08, -61.08, -61.08, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94, -53.94]",1761020596.878892
0.858654578098037,0.7450628804289315,-3799.56,-1042.67,-81.1,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56]","[-1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1]",1761021195.9766252
0.7755480667735408,0.5713331560558418,-3799.56,-1033.05,-81.1,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56]","[-1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05, -1033.05]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1]",1761021282.4098892
0.5320063156856046,0.09048905102171335,-3765.44,-1027.43,-67.57,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3782.72, -3782.72, -3782.72, -3782.72, -3782.72, -3782.72, -3782.72, -3782.72, -3782.72, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3768.6, -3765.44, -3765.44, -3765.44, -3765.44, -3765.44, -3765.44, -3765.44, -3765.44, -3765.44, -3765.44, -3765.44, -3765.44, -3765.44, -3765.44]","[-1042.67, -1033.3, -1033.3, -1033.3, -1033.3, -1033.3, -1033.3, -1033.3, -1033.3, -1032.64, -1032.64, -1032.64, -1032.64, -1032.64, -1032.64, -1032.64, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1028.05, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43, -1027.43]","[-81.1, -81.1, -81.1, -81.1, -81.1, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -70.64, -67.57, -67.57, -67.57, -67.57, -67.57, -67.57, -67.57, -67.57]",1761021663.1245573
0.8677159094178551,0.7658024975262997,-3799.56,-1042.67,-81.1,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56]","[-1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1]",1761021846.822435
0.4560449523458731,0.22629975414125483,-3741.71,-1018.13,-67.1,"[-3799.56, -3796.6, -3796.6, -3780.64, -3780.64, -3780.64, -3780.64, -3780.64, -3780.64, -3780.64, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3779.49, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71, -3741.71]","[-1042.67, -1042.67, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1023.0, -1020.74, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1019.18, -1018.13, -1018.13, -1018.13, -1018.13, -1018.13, -1018.13]","[-81.1, -81.1, -74.75, -74.75, -74.75, -74.75, -74.75, -74.75, -74.75, -73.78, -73.78, -73.78, -73.78, -73.78, -73.78, -73.78, -73.78, -73.78, -73.78, -73.78, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1, -67.1]",1761021942.7174006
0.6771475731206774,0.6765604192830151,-3795.46,-1026.1,-81.1,"[-3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3799.56, -3795.46, -3795.46, -3795.46, -3795.46, -3795.46, -3795.46, -3795.46]","[-1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1042.67, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1, -1026.1]","[-81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1, -81.1]",1761022679.7971687
