algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,c1,c2,w,error
generic,58,101,438.65,43853.37500000009,438.53375000000085,70.89291906356812,1892,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
generic,58,1102,438.65,43854.65000000008,438.54650000000083,69.90389060974121,1865,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
generic,58,202,438.65,43849.92500000009,438.4992500000009,68.23957562446594,1863,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
generic,58,303,438.65,43849.40000000008,438.4940000000008,71.14988017082214,1877,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
generic,58,404,438.65,43859.675000000076,438.5967500000008,68.57068347930908,1834,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
generic,58,505,438.65,43855.475000000086,438.55475000000087,69.70804762840271,1864,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
generic,58,606,438.65,43848.50000000008,438.4850000000008,70.69031572341919,1867,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
generic,58,707,438.65,43855.25000000008,438.5525000000008,73.33316898345947,1866,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
generic,58,808,438.65,43858.02500000008,438.58025000000083,70.333829164505,1861,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
generic,58,909,438.65,43855.02500000008,438.5502500000008,68.66174173355103,1831,False,None,0.6674402774240402,0.489514437403882,0.16697441830950413,,,,,,,
generic,59,1001,438.65,43855.32500000009,438.5532500000009,67.80417776107788,1779,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,59,101,438.65,43857.27500000008,438.57275000000084,65.22838425636292,1765,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,59,1102,438.65,43857.35000000008,438.57350000000076,67.59108686447144,1795,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,59,202,438.65,43852.325000000084,438.52325000000087,66.4888527393341,1745,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,59,303,438.65,43853.60000000008,438.5360000000008,68.33917021751404,1762,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,59,404,438.65,43856.52500000008,438.5652500000008,69.20609140396118,1792,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,59,505,438.65,43853.67500000008,438.53675000000084,63.69329357147217,1744,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,59,606,438.65,43857.20000000008,438.5720000000008,65.20555448532104,1740,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,59,707,438.65,43853.600000000086,438.53600000000085,68.20272421836853,1820,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,59,808,438.65,43857.27500000009,438.5727500000009,67.89375734329224,1764,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,59,909,438.65,43848.42500000008,438.4842500000008,66.08322167396545,1751,False,None,0.6309611245068396,0.43537342206095286,0.11321721870065175,,,,,,,
generic,60,1001,438.65,43858.77500000008,438.5877500000008,75.71647930145264,2060,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,60,101,438.65,43860.12500000008,438.6012500000008,78.426682472229,2054,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,60,1102,438.65,43858.10000000008,438.5810000000008,76.67091703414917,2058,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,60,202,438.65,43852.92500000008,438.52925000000084,76.91921067237854,2058,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,60,303,438.65,43854.350000000086,438.54350000000085,75.70377016067505,2031,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,60,404,438.65,43858.47500000008,438.5847500000008,74.79237222671509,2039,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,60,505,438.65,43853.075000000084,438.53075000000086,79.4580512046814,2064,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,60,606,438.65,43858.25000000008,438.5825000000008,77.77821922302246,2051,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,60,707,438.65,43858.70000000008,438.5870000000008,78.9967474937439,2065,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,60,808,438.65,43858.92500000008,438.58925000000085,76.79245042800903,2080,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,60,909,438.65,43854.27500000008,438.5427500000008,77.32441568374634,2080,False,None,0.8552691963395486,0.49608612904496296,0.0829490408452093,,,,,,,
generic,61,1001,438.65,43860.27500000008,438.6027500000008,73.47542834281921,1983,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,61,101,438.65,43855.325000000084,438.55325000000084,71.04897451400757,1952,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,61,1102,438.65,43858.40000000008,438.5840000000008,73.2737967967987,1952,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,61,202,438.65,43857.87500000008,438.5787500000008,72.64315438270569,1975,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,61,303,438.65,43858.55000000008,438.5855000000008,72.22612643241882,1922,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,61,404,438.65,43849.92500000008,438.4992500000008,73.5782356262207,1953,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,61,505,438.65,43851.72500000008,438.5172500000008,75.43621754646301,1973,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,61,606,438.65,43852.100000000086,438.52100000000087,71.31817746162415,1928,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,61,707,438.65,43856.30000000008,438.56300000000084,73.1685962677002,1953,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,61,808,438.65,43858.47500000008,438.5847500000008,72.12630653381348,1967,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,61,909,438.65,43854.12500000008,438.5412500000008,75.48538208007812,1961,False,None,0.7614984648644217,0.4944950821426405,0.09639926036037792,,,,,,,
generic,62,1001,438.65,43861.32500000008,438.6132500000008,42.212327003479004,977,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,62,101,438.65,43845.12500000008,438.4512500000008,36.9369740486145,981,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,62,1102,438.65,43856.90000000008,438.5690000000008,38.16756582260132,975,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,62,202,438.65,43844.97500000008,438.4497500000008,38.71016478538513,1021,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,62,303,438.65,43839.35000000009,438.3935000000009,36.79870367050171,1009,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,62,404,438.65,43849.325000000084,438.49325000000084,35.93267607688904,966,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,62,505,438.65,43833.875000000095,438.33875000000097,35.49644136428833,969,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,62,606,438.65,43840.55000000009,438.4055000000009,40.94927382469177,1030,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,62,707,438.65,43841.00000000009,438.4100000000009,40.72378063201904,959,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,62,808,438.65,43860.27500000008,438.6027500000008,40.261818408966064,969,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,62,909,438.65,43842.125000000095,438.42125000000095,41.8748984336853,990,False,None,0.10401494964246154,0.3714864099165792,0.01968175488174174,,,,,,,
generic,63,1001,438.65,43855.92500000008,438.5592500000008,56.6867299079895,1431,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,63,101,438.65,43853.225000000086,438.5322500000009,56.0843665599823,1375,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,63,1102,438.65,43857.65000000008,438.5765000000008,53.01233196258545,1351,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,63,202,438.65,43843.02500000008,438.4302500000008,56.477561235427856,1385,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,63,303,438.65,43850.00000000008,438.5000000000008,56.85773515701294,1398,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,63,404,438.65,43847.825000000084,438.47825000000086,52.415483474731445,1321,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,63,505,438.65,43849.77500000009,438.4977500000009,58.25755715370178,1436,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,63,606,438.65,43854.950000000084,438.5495000000008,56.695531129837036,1410,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,63,707,438.65,43843.250000000065,438.43250000000063,58.05781269073486,1400,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,63,808,438.65,43858.62500000008,438.5862500000008,57.3066189289093,1425,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,63,909,438.65,43844.825000000084,438.4482500000008,57.113115072250366,1422,False,None,0.5071643463565889,0.21771264843689303,0.16282040826563185,,,,,,,
generic,64,1001,438.65,43855.92500000009,438.55925000000093,41.722973585128784,967,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,64,101,438.65,43849.475000000086,438.49475000000086,37.28374099731445,938,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,64,1102,438.65,43859.00000000008,438.5900000000008,41.4765830039978,972,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,64,202,438.65,43852.475000000086,438.52475000000084,38.613457918167114,973,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,64,303,438.65,43848.35000000008,438.4835000000008,36.552138805389404,935,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,64,404,438.65,43851.575000000084,438.5157500000008,37.52477025985718,980,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,64,505,438.65,43841.825000000084,438.41825000000085,36.37489318847656,938,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,64,606,438.65,43847.600000000086,438.47600000000085,38.41044855117798,952,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,64,707,438.65,43842.50000000008,438.4250000000008,38.52051329612732,947,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,64,808,438.65,43858.62500000008,438.5862500000008,40.15149998664856,970,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,64,909,438.65,43854.12500000009,438.5412500000009,39.68762683868408,950,False,None,0.13541142584857507,0.3315439721218051,0.10245871867120601,,,,,,,
generic,65,1001,438.65,43859.67500000008,438.59675000000084,63.43391489982605,1588,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,65,101,438.65,43853.075000000084,438.53075000000086,66.07394361495972,1572,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,65,1102,438.65,43861.40000000008,438.61400000000083,68.3100790977478,1582,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,65,202,438.65,43848.87500000009,438.4887500000009,66.70303845405579,1571,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,65,303,438.65,43844.90000000009,438.44900000000086,64.26117324829102,1580,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,65,404,438.65,43856.52500000008,438.5652500000008,63.70157504081726,1554,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,65,505,438.65,43848.12500000009,438.4812500000009,59.36146521568298,1547,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,65,606,438.65,43852.700000000084,438.52700000000084,60.894365549087524,1532,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,65,707,438.65,43852.40000000008,438.5240000000008,64.5468921661377,1582,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,65,808,438.65,43861.02500000008,438.6102500000008,63.68356800079346,1574,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,65,909,438.65,43841.075000000084,438.41075000000086,64.03034114837646,1604,False,None,0.6161736846768753,0.23713321107954083,0.11994789477812565,,,,,,,
generic,66,1001,438.65,43845.87500000008,438.4587500000008,55.936625480651855,1445,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,66,101,438.65,43836.27500000003,438.3627500000003,65.82431697845459,1522,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,66,1102,438.65,43857.50000000008,438.5750000000008,54.681257486343384,1451,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,66,202,438.65,43843.92500000009,438.4392500000009,62.93239140510559,1482,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,66,303,438.65,43847.90000000009,438.4790000000009,60.7106614112854,1476,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,66,404,438.65,43846.625000000095,438.46625000000097,56.224843978881836,1444,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,66,505,438.65,43843.17500000008,438.4317500000008,57.79540467262268,1451,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,66,606,438.65,43847.900000000074,438.4790000000007,60.80373477935791,1402,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,66,707,438.65,43853.450000000084,438.53450000000083,64.99450659751892,1493,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,66,808,438.65,43849.17500000009,438.4917500000009,64.1978211402893,1457,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,66,909,438.65,43856.82500000008,438.5682500000008,66.8581292629242,1494,False,None,0.5577591237610802,0.2225215159692826,0.13686475979997428,,,,,,,
generic,67,1001,438.65,43856.52500000008,438.5652500000008,58.06708383560181,1507,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,67,101,438.65,43856.075000000084,438.56075000000084,57.191601276397705,1532,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,67,1102,438.65,43860.65000000008,438.60650000000084,57.97674059867859,1495,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,67,202,438.65,43848.575000000084,438.48575000000085,59.899982929229736,1562,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,67,303,438.65,43844.90000000009,438.44900000000086,54.17485547065735,1472,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,67,404,438.65,43857.72500000008,438.5772500000008,56.019572734832764,1503,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,67,505,438.65,43842.125000000095,438.42125000000095,56.9023814201355,1518,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,67,606,438.65,43853.00000000008,438.5300000000008,57.29916954040527,1509,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,67,707,438.65,43850.450000000084,438.50450000000086,57.73987531661987,1554,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,67,808,438.65,43860.27500000008,438.6027500000008,55.94101285934448,1502,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,67,909,438.65,43850.37500000008,438.5037500000008,56.74931502342224,1537,False,None,0.580677951724973,0.2351860890989087,0.09216349341673954,,,,,,,
generic,68,1001,438.35,43830.274999999914,438.30274999999915,35.304372787475586,1162,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
generic,68,101,438.5,43840.25,438.4025,45.67106342315674,1164,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
generic,68,1102,438.65,43827.500000000044,438.27500000000043,36.95422172546387,1182,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
generic,68,202,438.05,43764.87500000006,437.6487500000006,44.83014464378357,1175,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
generic,68,303,438.2,43801.924999999945,438.01924999999943,40.59100294113159,1076,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
generic,68,404,437.9,43769.90000000009,437.69900000000086,36.08001685142517,1173,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
generic,68,505,438.2,43790.899999999914,437.90899999999914,35.04093599319458,1128,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
generic,68,606,438.5,43747.92499999999,437.47924999999987,34.90520644187927,1135,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
generic,68,707,438.65,43813.99999999999,438.13999999999993,34.21585512161255,1104,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
generic,68,808,438.5,43841.75,438.4175,35.707645893096924,1148,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
generic,68,909,438.65,43839.125000000065,438.39125000000064,35.552802324295044,1113,False,None,0.49057066437506996,0.016812781747803863,0.05863812404849781,,,,,,,
