algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
macro,1056,707,438.65,43849.92500000009,438.4992500000009,80.1864550113678,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
macro,1056,808,438.65,43858.17500000008,438.58175000000085,83.93591499328613,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
macro,1056,909,438.65,43857.42500000008,438.5742500000008,82.09099221229553,2122,False,None,,,,,0.175,0.15,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,1001,438.65,43854.87500000009,438.5487500000009,84.73576521873474,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,101,438.65,43853.90000000008,438.53900000000084,82.04646062850952,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,1102,438.65,43851.87500000009,438.51875000000086,84.3085458278656,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,202,438.65,43861.175000000076,438.61175000000077,82.82075214385986,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,303,438.65,43840.77500000008,438.4077500000008,83.29803776741028,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,404,438.65,43853.37500000009,438.53375000000085,84.36454033851624,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,505,438.65,43857.20000000008,438.5720000000008,83.6814022064209,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,606,438.65,43857.42500000008,438.5742500000008,83.04726576805115,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,707,438.65,43853.37500000009,438.53375000000085,82.28884482383728,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,808,438.65,43853.975000000086,438.5397500000009,84.49207854270935,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,1059,909,438.65,43860.12500000008,438.6012500000008,84.4991545677185,2122,False,None,,,,,0.175,0.175,1.0,0.0,,,5.0,,,,,True,,,,
macro,106,1001,438.65,43838.52500000001,438.3852500000001,82.69143438339233,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
macro,106,101,438.65,43845.05000000008,438.45050000000083,83.96555066108704,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
macro,106,1102,438.65,43850.52500000009,438.5052500000009,82.14474630355835,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
macro,106,202,438.65,43841.375000000015,438.41375000000016,83.05167317390442,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
macro,106,303,438.65,43853.37500000008,438.5337500000008,84.40144443511963,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
macro,106,404,438.65,43842.57500000003,438.42575000000033,83.63706588745117,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
